ID;COD;NAME;DESCRIPTION;PARENTCODE;ORDER
541;;() Residencia de los viajeros. Andalucia/Resto España (CCAA);Residencia de los viajeros. Andalucia/Resto España (CCAA);;0
55564;0108;(0108) España;España;;1
55543;010;(010) Andalucía;Andalucía;55564;2
55563;020;(020) Resto de CCAA;Resto de CCAA;55564;3
512475;108NC;(108NC) No consta;No consta;55564;4
55542;01;(01) Andalucía;Andalucía;55543;4
55544;02;(02) Aragón;Aragón;55563;5
55545;03;(03) Principado de Asturias;Principado de Asturias;55563;6
55546;04;(04) Islas Baleares/Illes Balears;Islas Baleares/Illes Balears;55563;7
55547;05;(05) Canarias;Canarias;55563;8
55548;06;(06) Cantabria;Cantabria;55563;9
55549;07;(07) Castilla-La Mancha;Castilla-La Mancha;55563;10
55550;08;(08) Castilla y León;Castilla y León;55563;11
55551;09;(09) Cataluña/Catalunya;Cataluña/Catalunya;55563;12
55552;10;(10) Comunidad Valenciana/Comunitat Valenciana;Comunidad Valenciana/Comunitat Valenciana;55563;13
55553;11;(11) Extremadura;Extremadura;55563;14
55554;12;(12) Galicia;Galicia;55563;15
55555;13;(13) Comunidad de Madrid;Comunidad de Madrid;55563;16
55556;14;(14) Región de Murcia;Región de Murcia;55563;17
55557;15;(15) Comunidad Foral de Navarra;Comunidad Foral de Navarra;55563;18
55558;16;(16) País Vasco/Euskadi;País Vasco/Euskadi;55563;19
55559;17;(17) La Rioja;La Rioja;55563;20
55560;18;(18) Ciudades Autónomas de Ceuta y Melilla;Ciudades Autónomas de Ceuta y Melilla;55563;21
55561;19;(19) Ciudad autónoma de Ceuta;Ciudad autónoma de Ceuta;55563;22
55562;20;(20) Ciudad autónoma de Melilla;Ciudad autónoma de Melilla;55563;23
512476;108NC0;(108NC0) No consta;No consta;512475;1
_Z;No aplica;No aplica;No aplica;;
