ID;COD;NAME;DESCRIPTION;PARENTCODE;ORDER
541;;() España_Paises;España_Paises;;0
55698;00;(00) TOTAL;TOTAL;;1
55565;108;(108) España;España;55698;2
55697;66;(66) Extranjero;Extranjero;55698;3
313255;NC;(NC) No consta;No consta;55698;4
55564;0108;(0108) España;España;55565;5
55543;010;(010) Andalucía;Andalucía;55564;13
55563;020;(020) Resto de CCAA;Resto de CCAA;55564;14
512475;108NC;(108NC) No consta;No consta;55564;15
55542;01;(01) Andalucía;Andalucía;55543;81
55544;02;(02) Aragón;Aragón;55563;82
55545;03;(03) Principado de Asturias;Principado de Asturias;55563;83
55546;04;(04) Islas Baleares/Illes Balears;Islas Baleares/Illes Balears;55563;84
55547;05;(05) Canarias;Canarias;55563;85
55548;06;(06) Cantabria;Cantabria;55563;86
55549;07;(07) Castilla-La Mancha;Castilla-La Mancha;55563;87
55550;08;(08) Castilla y León;Castilla y León;55563;88
55551;09;(09) Cataluña/Catalunya;Cataluña/Catalunya;55563;89
55552;10;(10) Comunidad Valenciana/Comunitat Valenciana;Comunidad Valenciana/Comunitat Valenciana;55563;90
55553;11;(11) Extremadura;Extremadura;55563;91
55554;12;(12) Galicia;Galicia;55563;92
55555;13;(13) Comunidad de Madrid;Comunidad de Madrid;55563;93
55556;14;(14) Región de Murcia;Región de Murcia;55563;94
55557;15;(15) Comunidad Foral de Navarra;Comunidad Foral de Navarra;55563;95
55558;16;(16) País Vasco/Euskadi;País Vasco/Euskadi;55563;96
55559;17;(17) La Rioja;La Rioja;55563;97
55560;18;(18) Ciudades Autónomas de Ceuta y Melilla;Ciudades Autónomas de Ceuta y Melilla;55563;98
55561;19;(19) Ciudad autónoma de Ceuta;Ciudad autónoma de Ceuta;55563;99
55562;20;(20) Ciudad autónoma de Melilla;Ciudad autónoma de Melilla;55563;100
512476;108NC0;(108NC0) No consta;No consta;512475;101
55577;00126;(00126) Alemania;Alemania;55697;1
516705;00102;(00102) Austria;Austria;55697;2
516706;00103;(00103) Bélgica;Bélgica;55697;3
516707;00107;(00107) Dinamarca;Dinamarca;55697;4
516708;00109;(00109) Finlandia;Finlandia;55697;6
55568;00110;(00110) Francia;Francia;55697;7
516709;00111;(00111) Grecia;Grecia;55697;8
516710;00113;(00113) Irlanda;Irlanda;55697;9
516711;00115;(00115) Italia;Italia;55697;10
516712;00117;(00117) Luxemburgo;Luxemburgo;55697;11
55571;00121;(00121) Países Bajos;Países Bajos;55697;12
516713;00122;(00122) Polonia;Polonia;55697;13
516715;00123;(00123) Portugal;Portugal;55697;14
55574;00125;(00125) Reino Unido;Reino Unido;55697;15
516716;00143;(00143) República Checa;República Checa;55697;16
516717;00131;(00131) Suecia;Suecia;55697;17
516718;0028;(0028) Resto UE;Resto UE;55697;18
516719;00120;(00120) Noruega;Noruega;55697;19
516720;00154;(00154) Rusia;Rusia;55697;20
516721;00132;(00132) Suiza;Suiza;55697;21
516722;0036;(0036) Resto Europa;Resto Europa;55697;22
516723;00415;(00415) Japón;Japón;55697;23
516724;00302;(00302) Estados Unidos;Estados Unidos;55697;24
516725;0042;(0042) Resto de América;Resto de América;55697;25
516726;0043;(0043) Países Africanos;Países Africanos;55697;26
516727;0051;(0051) Resto del mundo;Resto del mundo;55697;27
61806;66NC;(66NC) No consta;No consta;55697;29
55576;0126;(0126) Alemania;Alemania;55577;16
55575;126;(126) Alemania;Alemania;55576;102
55581;0102;(0102) Austria;Austria;516705;0
55580;102;(102) Austria;Austria;55581;105
55583;0103;(0103) Bélgica;Bélgica;516706;0
55582;103;(103) Bélgica;Bélgica;55583;106
55589;0107;(0107) Dinamarca;Dinamarca;516707;0
55588;107;(107) Dinamarca;Dinamarca;55589;107
55591;0109;(0109) Finlandia;Finlandia;516708;0
55590;109;(109) Finlandia;Finlandia;55591;108
55567;0110;(0110) Francia;Francia;55568;17
55566;110;(110) Francia;Francia;55567;103
55593;0111;(0111) Grecia;Grecia;516709;0
55592;111;(111) Grecia;Grecia;55593;109
55597;0113;(0113) Irlanda;Irlanda;516710;0
55596;113;(113) Irlanda;Irlanda;55597;110
55601;0115;(0115) Italia;Italia;516711;0
55600;115;(115) Italia;Italia;55601;111
55605;0117;(0117) Luxemburgo;Luxemburgo;516712;0
55604;117;(117) Luxemburgo;Luxemburgo;55605;112
55570;0121;(0121) Países Bajos;Países Bajos;55571;18
55569;121;(121) Países Bajos;Países Bajos;55570;104
55613;0122;(0122) Polonia;Polonia;516713;0
55612;122;(122) Polonia;Polonia;55613;123
55615;0123;(0123) Portugal;Portugal;516715;0
55614;123;(123) Portugal;Portugal;55615;113
55573;0125;(0125) Reino Unido;Reino Unido;55574;0
55572;125;(125) Reino Unido;Reino Unido;55573;129
55643;0143;(0143) República Checa;República Checa;516716;0
55642;143;(143) República Checa;República Checa;55643;124
55625;0131;(0131) Suecia;Suecia;516717;0
55624;131;(131) Suecia;Suecia;55625;114
55587;0106;(0106) Chipre;Chipre;516718;0
55645;0144;(0144) Eslovaquia;Eslovaquia;516718;1
55651;0147;(0147) Eslovenia;Eslovenia;516718;2
55639;0141;(0141) Estonia;Estonia;516718;3
55595;0112;(0112) Hungría;Hungría;516718;4
55631;0136;(0136) Letonia;Letonia;516718;5
55641;0142;(0142) Lituania;Lituania;516718;6
55607;0118;(0118) Malta;Malta;516718;7
55649;0146;(0146) Croacia;Croacia;516718;8
55585;0104;(0104) Bulgaria;Bulgaria;516718;9
55619;0128;(0128) Rumanía;Rumanía;516718;10
55663;028;(028) Resto UE;Resto UE;516718;11
55586;106;(106) Chipre;Chipre;55587;115
55644;144;(144) Eslovaquia;Eslovaquia;55645;116
55650;147;(147) Eslovenia;Eslovenia;55651;117
55638;141;(141) Estonia;Estonia;55639;118
55594;112;(112) Hungría;Hungría;55595;119
55630;136;(136) Letonia;Letonia;55631;120
55640;142;(142) Lituania;Lituania;55641;121
55606;118;(118) Malta;Malta;55607;122
55648;146;(146) Croacia;Croacia;55649;139
55584;104;(104) Bulgaria;Bulgaria;55585;125
55618;128;(128) Rumanía;Rumanía;55619;126
55662;28;(28) Resto UE;Resto UE;55663;127
55611;0120;(0120) Noruega;Noruega;516719;0
55610;120;(120) Noruega;Noruega;55611;130
55655;0154;(0154) Rusia;Rusia;516720;0
55654;154;(154) Rusia;Rusia;55655;131
55627;0132;(0132) Suiza;Suiza;516721;0
55626;132;(132) Suiza;Suiza;55627;132
55653;0148;(0148) Armenia;Armenia;516722;0
55629;0135;(0135) Ucrania;Ucrania;516722;1
55623;0130;(0130) Santa Sede;Santa Sede;516722;2
55621;0129;(0129) San Marino;San Marino;516722;3
55609;0119;(0119) Mónaco;Mónaco;516722;4
55633;0137;(0137) Moldova;Moldova;516722;5
55659;0156;(0156) Macedonia;Macedonia;516722;6
55603;0116;(0116) Liechtenstein;Liechtenstein;516722;7
55637;0139;(0139) Georgia;Georgia;516722;8
55647;0145;(0145) Bosnia-Herzegovina;Bosnia-Herzegovina;516722;9
55635;0138;(0138) Bielorrusia;Bielorrusia;516722;10
55617;0124;(0124) Andorra;Andorra;516722;11
55657;0155;(0155) Yugoslavia;Yugoslavia;516722;12
55579;0101;(0101) Albania;Albania;516722;13
55599;0114;(0114) Islandia;Islandia;516722;14
55675;036;(036) Resto Europa;Resto Europa;516722;15
55652;148;(148) Armenia;Armenia;55653;136
55628;135;(135) Ucrania;Ucrania;55629;147
55622;130;(130) Santa Sede;Santa Sede;55623;146
55620;129;(129) San Marino;San Marino;55621;145
55608;119;(119) Mónaco;Mónaco;55609;144
55632;137;(137) Moldova;Moldova;55633;143
55658;156;(156) Macedonia;Macedonia;55659;142
55602;116;(116) Liechtenstein;Liechtenstein;55603;141
55636;139;(139) Georgia;Georgia;55637;140
55646;145;(145) Bosnia-Herzegovina;Bosnia-Herzegovina;55647;138
55634;138;(138) Bielorrusia;Bielorrusia;55635;137
55616;124;(124) Andorra;Andorra;55617;135
55656;155;(155) Yugoslavia;Yugoslavia;55657;133
55578;101;(101) Albania;Albania;55579;134
55598;114;(114) Islandia;Islandia;55599;128
55674;36;(36) Resto Europa;Resto Europa;55675;148
55679;0415;(0415) Japón;Japón;516723;0
55678;415;(415) Japón;Japón;55679;161
55667;0302;(0302) Estados Unidos;Estados Unidos;516724;0
55666;302;(302) Estados Unidos;Estados Unidos;55667;149
55665;0301;(0301) Canadá;Canadá;516725;0
55669;0303;(0303) México;México;516725;1
55673;0342;(0342) Brasil;Brasil;516725;2
55671;0340;(0340) Argentina;Argentina;516725;3
55681;042;(042) Resto de América;Resto de América;516725;4
55664;301;(301) Canadá;Canadá;55665;156
55668;303;(303) México;México;55669;157
55672;342;(342) Brasil;Brasil;55673;159
55670;340;(340) Argentina;Argentina;55671;158
55680;42;(42) Resto de América;Resto de América;55681;150
55685;043;(043) Países africanos;Países africanos;516726;0
55689;045;(045) Resto Países Africanos;Resto Países Africanos;516726;1
55661;0236;(0236) Sudáfrica;Sudáfrica;516726;2
55684;43;(43) Países africanos;Países africanos;55685;151
55688;45;(45) Resto Países Africanos;Resto Países Africanos;55689;152
55660;236;(236) Sudáfrica;Sudáfrica;55661;155
55691;049;(049) Resto de Asia;Resto de Asia;516727;0
55695;051;(051) Resto del mundo;Resto del mundo;516727;1
55683;0430;(0430) República de Corea;República de Corea;516727;2
55677;0407;(0407) China;China;516727;3
55687;0436;(0436) Turquía;Turquía;516727;4
55693;0501;(0501) Australia;Australia;516727;5
55690;49;(49) Resto de Asia;Resto de Asia;55691;153
55694;51;(51) Resto del mundo;Resto del mundo;55695;154
55682;430;(430) República de Corea;República de Corea;55683;162
55676;407;(407) China;China;55677;160
55686;436;(436) Turquía;Turquía;55687;163
55692;501;(501) Australia;Australia;55693;164
61808;066NC;(066NC) No consta;No consta;61806;79
516645;66NC0;(66NC0) No consta;No consta;61808;165
313256;NC0;(NC0) No consta;No consta;313255;12
313257;NC00;(NC00) No consta;No consta;313256;80
313258;NC000;(NC000) No consta;No consta;313257;166
_Z;No aplica;No aplica;No aplica;;
