ID;COD;NAME;DESCRIPTION;PARENTCODE;ORDER
70;TOTAL;(TOTAL) Composición del hogar según la actividad;Composición del hogar según la actividad;;0
5824;00;(00) TOTAL;TOTAL;;1
5820;01;(01) Con algún miembro activo;Con algún miembro activo;5824;1
5823;0200;(0200) Con todos los miembros inactivos;Con todos los miembros inactivos;5824;2
5816;01_010;(01_010) Todos los miembros activos están ocupados;Todos los miembros activos están ocupados;5820;1
5819;01_02;(01_02) Con algún miembro activo en paro;Con algún miembro activo en paro;5820;2
5815;01_01;(01_01) Todos los miembros activos están ocupados;Todos los miembros activos están ocupados;5816;1
5817;01_02_01;(01_02_01) Todos los miembros activos están parados;Todos los miembros activos están parados;5819;1
5818;01_02_02;(01_02_02) Con miembros ocupados y parados;Con miembros ocupados y parados;5819;2
5822;020;(020) Con todos los miembros inactivos;Con todos los miembros inactivos;5823;1
5821;02;(02) Con todos los miembros inactivos;Con todos los miembros inactivos;5822;1
