ID;COD;NAME;DESCRIPTION;PARENTCODE;ORDER
84;TOTAL;(TOTAL) Situación profesional (discapacidad);Situación profesional (discapacidad);;0
5948;00;(00) TOTAL;TOTAL;;1
5942;1;(1) Asalariados;Asalariados;5948;1
5947;2;(2) No asalariados;No asalariados;5948;2
5949;NP00;(NP00) No procede;No procede;5948;3
5939;11;(11) Asalariados del sector público;Asalariados del sector público;5942;1
5941;12;(12) Asalariados del sector privado;Asalariados del sector privado;5942;2
5938;01_01;(01_01) Asalariados del sector público;Asalariados del sector público;5939;1
5940;01_02;(01_02) Asalariados del sector privado;Asalariados del sector privado;5941;1
5946;21;(21) No asalariados;No asalariados;5947;1
5943;02_01;(02_01) Empleadores;Empleadores;5946;1
5944;02_02;(02_02) Empresarios sin asalariados;Empresarios sin asalariados;5946;2
5945;02_03;(02_03) Otros;Otros;5946;3
5950;NP0;(NP0) No procede;No procede;5949;1
5951;NP;(NP) No procede;No procede;5950;1
