ID;COD;NAME;DESCRIPTION;PARENTCODE;ORDER
503;;() Puntos turísticos apartamentos;Puntos turísticos apartamentos;;0
55123;00;(00) Total;Total;;1
70666;04032;(04032) Carboneras;Carboneras;55123;3
55107;04064;(04064) Mojácar;Mojácar;55123;5
55108;04066;(04066) Níjar;Níjar;55123;6
70667;04079;(04079) Roquetas de Mar;Roquetas de Mar;55123;7
269774;04100;(04100) Vera;Vera;55123;8
55109;11007;(11007) Barbate;Barbate;55123;11
70671;11012;(11012) Cádiz;Cádiz;55123;12
55110;11014;(11014) Conil de la Frontera;Conil de la Frontera;55123;13
70672;11015;(11015) Chiclana de la Frontera;Chiclana de la Frontera;55123;14
70674;11020;(11020) Jerez de la Frontera;Jerez de la Frontera;55123;18
278910;11030;(11030) Rota;Rota;55123;20
55111;11035;(11035) Tarifa;Tarifa;55123;21
55113;14021;(14021) Córdoba;Córdoba;55123;22
55114;18017;(18017) Almuñécar;Almuñécar;55123;23
55115;18087;(18087) Granada;Granada;55123;24
70676;18134;(18134) Monachil;Monachil;55123;25
269775;18904;(18904) Alpujarra de la Sierra;Alpujarra de la Sierra;55123;26
70677;21005;(21005) Almonte;Almonte;55123;28
312755;18094;(18094) Güéjar Sierra;Güéjar Sierra;55123;30
70678;21010;(21010) Ayamonte;Ayamonte;55123;30
55117;21042;(21042) Isla Cristina;Isla Cristina;55123;32
269776;21060;(21060) Punta Umbría;Punta Umbría;55123;33
269777;23047;(23047) La Iruela;La Iruela;55123;34
55118;23081;(23081) Segura de la Sierra;Segura de la Sierra;55123;39
70683;23092;(23092) Ubeda;Ubeda;55123;40
55119;23904;(23904) Santiago Pontones;Santiago Pontones;55123;41
70685;29025;(29025) Benalmádena;Benalmádena;55123;43
70686;29051;(29051) Estepona;Estepona;55123;44
70687;29054;(29054) Fuengirola;Fuengirola;55123;46
70688;29067;(29067) Málaga;Málaga;55123;47
55120;29069;(29069) Marbella;Marbella;55123;48
269778;29070;(29070) Mijas;Mijas;55123;49
70689;29075;(29075) Nerja;Nerja;55123;50
55122;29094;(29094) Velez Málaga;Velez Málaga;55123;51
70690;29901;(29901) Torremolinos;Torremolinos;55123;52
70691;41091;(41091) Sevilla;Sevilla;55123;54
70692;NC;(NC) No consta;No consta;55123;56
_Z;No aplica;No aplica;No aplica;;
