ID;COD;NAME;DESCRIPTION;PARENTCODE;ORDER
7190;Total;(Total) Tipo de hogar (Autónomos);Tipo de hogar (Autónomos);;0
515755;00;(00) TOTAL;TOTAL;;1
515756;1;(1) Hogares con un único adulto (16+);Hogares con un único adulto (16+);515755;1
515759;2;(2) Hogares con dos adultos (16+);Hogares con dos adultos (16+);515755;2
515760;3;(3) Hogares con tres o más adultos (16+);Hogares con tres o más adultos (16+);515755;3
516585;990;(990) No consta;No consta;515755;4
515757;11;(11) Un adulto solo;Un adulto solo;515756;1
515758;12;(12) Un adulto con niños (menores de 16);Un adulto con niños (menores de 16);515756;2
515761;21;(21) Dos adultos solos;Dos adultos solos;515759;1
515762;22;(22) Dos adultos con niños (menores de 16);Dos adultos con niños (menores de 16);515759;2
515763;31;(31) Tres o más adultos solos;Tres o más adultos solos;515760;1
515764;32;(32) Tres o más adultos con niños (menores de 16);Tres o más adultos con niños (menores de 16);515760;2
516586;99;(99) No consta;No consta;516585;1
_Z;No aplica;No aplica;No aplica;;
